Date,Week,Temp_Max,Temp_Min,Humd_Max,Humd_Min,Nh3_Max,Nh3_Min,Co2_Max,Co2_Min,Dust_Max,Dust_Min,Feed,Weight
29-05-2023,6,37,30,59,30,23,9,2147,629,0.47,0.23,1080.486141,2178.936364
29-05-2023,6,38,30,52,24,21,12,2292,655,0.55,0.19,1080.486141,2178.936364
29-05-2023,6,38,30,49,28,16,11,3020,583,0.55,0.23,1080.486141,2178.936364
29-05-2023,6,38,29,47,27,23,12,2418,784,0.49,0.26,1080.486141,2178.936364
29-05-2023,6,38,29,53,29,16,12,2213,827,0.52,0.16,1080.486141,2178.936364
29-05-2023,6,37,29,55,35,16,11,2583,627,0.5,0.18,1105.106971,2230.7
29-05-2023,6,38,29,59,32,23,10,2747,866,0.47,0.25,1105.106971,2230.7
29-05-2023,6,37,30,59,30,22,7,3698,740,0.49,0.18,1105.106971,2230.7
29-05-2023,6,38,30,52,24,23,11,3493,936,0.54,0.18,1105.106971,2230.7
29-05-2023,6,38,30,49,28,23,12,2817,562,0.51,0.16,1105.106971,2230.7
29-05-2023,6,38,29,47,27,21,11,2916,685,0.52,0.26,1105.106971,2230.7
29-05-2023,6,38,29,53,29,25,12,3126,790,0.54,0.26,1105.106971,2230.7
29-05-2023,6,37,29,55,35,16,10,2890,945,0.49,0.24,1154.356735,2295.095652
29-05-2023,6,38,29,59,32,21,8,3121,730,0.53,0.25,1154.356735,2295.095652
29-05-2023,6,37,30,59,30,18,11,2566,598,0.56,0.25,1154.356735,2295.095652
29-05-2023,6,38,30,52,24,21,11,3174,873,0.48,0.24,1154.356735,2295.095652
29-05-2023,6,38,30,49,28,24,7,2678,873,0.48,0.21,1154.356735,2295.095652
29-05-2023,6,38,29,47,27,18,12,2511,657,0.49,0.2,1154.356735,2295.095652
29-05-2023,6,38,29,53,29,18,12,2448,635,0.56,0.23,1154.356735,2295.095652
29-05-2023,6,37,29,55,35,21,7,2122,501,0.49,0.19,1042.561921,2216.713043
29-05-2023,6,38,29,59,32,15,12,3620,599,0.49,0.18,1042.561921,2216.713043
29-05-2023,6,37,30,59,30,16,9,3588,861,0.53,0.23,1042.561921,2216.713043
29-05-2023,6,38,30,52,24,19,7,3059,696,0.53,0.24,1042.561921,2216.713043
29-05-2023,6,38,30,49,28,16,9,3587,835,0.52,0.2,1042.561921,2216.713043
29-05-2023,6,38,29,47,27,20,8,3630,548,0.52,0.18,1042.561921,2216.713043
29-05-2023,6,38,29,53,29,15,8,3045,884,0.51,0.22,1042.561921,2216.713043
29-05-2023,6,37,29,55,35,15,12,3253,732,0.49,0.25,1226.09911,2275.904348
29-05-2023,6,38,29,59,32,21,12,3842,513,0.53,0.16,1226.09911,2275.904348
29-05-2023,6,37,30,59,30,23,8,2292,996,0.5,0.21,1226.09911,2275.904348
29-05-2023,6,38,30,52,24,23,12,2347,607,0.5,0.24,1226.09911,2275.904348
29-05-2023,6,38,30,49,28,15,10,2076,966,0.55,0.15,1226.09911,2275.904348
29-05-2023,6,38,29,47,27,24,12,3347,659,0.54,0.23,1226.09911,2275.904348
29-05-2023,6,38,29,53,29,21,11,3635,857,0.52,0.18,1226.09911,2275.904348
29-05-2023,6,37,29,55,35,17,10,2906,521,0.55,0.23,1290.8,2376
29-05-2023,6,38,29,59,32,24,12,3366,865,0.51,0.27,1290.8,2376
29-05-2023,6,37,30,59,30,15,10,3953,869,0.49,0.22,1290.8,2376
29-05-2023,6,38,30,52,24,17,8,2597,603,0.55,0.21,1290.8,2376
29-05-2023,6,38,30,49,28,19,7,3996,839,0.54,0.21,1290.8,2376
29-05-2023,6,38,29,47,27,18,10,3056,555,0.53,0.21,1290.8,2376
29-05-2023,6,38,29,53,29,25,7,3460,724,0.51,0.22,1290.8,2376
29-05-2023,6,37,29,55,35,16,7,3738,530,0.55,0.15,1308.086818,2374.366667
29-05-2023,6,38,29,59,32,20,12,2437,851,0.48,0.16,1308.086818,2374.366667
29-05-2023,6,37,30,59,30,18,11,2050,922,0.52,0.26,1308.086818,2374.366667
29-05-2023,6,38,30,52,24,23,8,3411,858,0.52,0.25,1308.086818,2374.366667
29-05-2023,6,38,30,49,28,22,8,2306,967,0.52,0.21,1308.086818,2374.366667
29-05-2023,6,38,29,47,27,15,9,3950,945,0.5,0.16,1308.086818,2374.366667
29-05-2023,6,38,29,53,29,23,9,2967,694,0.56,0.26,1308.086818,2374.366667
29-05-2023,6,37,29,55,35,21,12,2461,785,0.53,0.21,1398.347857,2417.878261
29-05-2023,6,38,29,59,32,25,8,2497,563,0.5,0.26,1398.347857,2417.878261
29-05-2023,6,37,30,59,30,22,10,3865,948,0.54,0.26,1398.347857,2417.878261
29-05-2023,6,38,30,52,24,18,8,2113,537,0.5,0.18,1398.347857,2417.878261
29-05-2023,6,38,30,49,28,20,11,2176,945,0.49,0.15,1398.347857,2417.878261
29-05-2023,6,38,29,47,27,25,12,3606,541,0.49,0.23,1398.347857,2417.878261
29-05-2023,6,38,29,53,29,16,8,2166,855,0.47,0.25,1398.347857,2417.878261
29-05-2023,6,37,29,55,35,20,10,2625,978,0.49,0.21,1538.704772,2521
29-05-2023,6,38,29,59,32,20,11,2493,705,0.54,0.19,1538.704772,2521
29-05-2023,6,37,30,59,30,25,9,2147,780,0.55,0.18,1538.704772,2521
29-05-2023,6,38,30,52,24,18,11,3599,967,0.52,0.24,1538.704772,2521
29-05-2023,6,38,30,49,28,18,8,2802,844,0.53,0.21,1538.704772,2521
29-05-2023,6,38,29,47,27,15,12,2248,911,0.51,0.24,1538.704772,2521
29-05-2023,6,38,29,53,29,21,12,3221,675,0.54,0.15,1538.704772,2521
29-05-2023,6,37,29,55,35,17,11,3963,769,0.5,0.2,1348.396032,2368.283333
29-05-2023,6,38,29,59,32,21,11,2943,602,0.55,0.18,1348.396032,2368.283333
29-05-2023,6,37,30,59,30,24,11,3907,879,0.55,0.15,1348.396032,2368.283333
29-05-2023,6,38,30,52,24,15,9,3450,616,0.56,0.25,1348.396032,2368.283333
29-05-2023,6,38,30,49,28,25,11,3438,501,0.55,0.23,1348.396032,2368.283333
29-05-2023,6,38,29,47,27,18,8,2357,886,0.5,0.22,1348.396032,2368.283333
29-05-2023,6,38,29,53,29,17,9,3494,715,0.54,0.21,1348.396032,2368.283333
29-05-2023,6,37,29,55,35,23,11,2276,702,0.55,0.17,1285.707732,2303.054545
29-05-2023,6,38,29,59,32,20,8,2640,617,0.53,0.21,1285.707732,2303.054545
29-05-2023,6,37,30,59,30,25,7,2724,549,0.48,0.26,1285.707732,2303.054545
29-05-2023,6,38,30,52,24,23,9,2184,795,0.52,0.25,1285.707732,2303.054545
29-05-2023,6,38,30,49,28,21,10,2993,948,0.49,0.22,1285.707732,2303.054545
29-05-2023,6,38,29,47,27,18,8,3697,649,0.48,0.24,1285.707732,2303.054545
29-05-2023,6,38,29,53,29,18,7,3366,849,0.48,0.17,1285.707732,2303.054545
29-05-2023,6,37,29,55,35,19,7,2830,829,0.56,0.22,1097.2,2342.6
29-05-2023,6,38,29,59,32,19,12,2121,823,0.5,0.19,1097.2,2342.6
29-05-2023,6,37,30,59,30,22,11,3245,783,0.56,0.16,1097.2,2342.6
29-05-2023,6,38,30,52,24,15,12,3859,698,0.54,0.26,1097.2,2342.6
29-05-2023,6,38,30,49,28,15,12,3775,807,0.53,0.18,1097.2,2342.6
29-05-2023,6,38,29,47,27,23,10,3898,599,0.51,0.2,1097.2,2342.6
29-05-2023,6,38,29,53,29,24,11,3327,683,0.56,0.23,1097.2,2342.6
29-05-2023,6,37,29,55,35,21,12,3033,907,0.5,0.25,1211.8,2291.4
29-05-2023,6,38,29,59,32,17,7,3157,658,0.55,0.24,1211.8,2291.4
29-05-2023,6,37,30,59,30,17,12,2178,617,0.55,0.19,1211.8,2291.4
29-05-2023,6,38,30,52,24,15,11,3329,681,0.47,0.25,1211.8,2291.4
29-05-2023,6,38,30,49,28,20,10,2407,764,0.5,0.16,1211.8,2291.4
29-05-2023,6,38,29,47,27,20,11,2046,961,0.55,0.25,1211.8,2291.4
29-05-2023,6,38,29,53,29,22,9,2483,620,0.55,0.16,1211.8,2291.4
29-05-2023,6,37,29,55,35,16,7,2062,600,0.51,0.23,1272.784999,2396.258333
29-05-2023,6,38,29,59,32,15,9,2256,923,0.48,0.2,1272.784999,2396.258333
29-05-2023,6,37,30,59,30,16,8,2102,609,0.56,0.17,1272.784999,2396.258333
29-05-2023,6,38,30,52,24,20,10,2636,787,0.5,0.17,1272.784999,2396.258333
29-05-2023,6,38,30,49,28,17,7,3535,832,0.5,0.16,1272.784999,2396.258333
29-05-2023,6,38,29,47,27,23,7,2127,968,0.48,0.15,1272.784999,2396.258333
29-05-2023,6,38,29,53,29,19,10,3421,970,0.5,0.19,1272.784999,2396.258333
29-05-2023,6,37,29,55,35,21,10,3424,630,0.51,0.25,1138.6,2284.8
29-05-2023,6,38,29,59,32,23,12,3248,611,0.48,0.17,1138.6,2284.8
29-05-2023,6,37,30,59,30,20,12,2658,973,0.48,0.18,1138.6,2284.8
29-05-2023,6,38,30,52,24,20,9,2148,578,0.5,0.2,1138.6,2284.8
29-05-2023,6,38,30,49,28,17,10,3804,572,0.54,0.18,1138.6,2284.8
29-05-2023,6,38,29,47,27,17,10,3515,619,0.5,0.15,1138.6,2284.8
29-05-2023,6,38,29,53,29,23,7,2516,594,0.51,0.21,1138.6,2284.8
29-05-2023,6,37,29,55,35,19,7,2368,854,0.51,0.16,1325.762284,2450.966667
29-05-2023,6,38,29,59,32,19,12,3055,556,0.48,0.26,1325.762284,2450.966667
29-05-2023,6,37,30,59,30,17,7,2882,521,0.52,0.21,1325.762284,2450.966667
29-05-2023,6,38,30,52,24,17,7,3815,931,0.48,0.2,1325.762284,2450.966667
29-05-2023,6,38,30,49,28,23,7,3299,857,0.47,0.22,1325.762284,2450.966667
29-05-2023,6,38,29,47,27,24,7,2667,844,0.52,0.21,1325.762284,2450.966667
29-05-2023,6,38,29,53,29,25,8,3586,949,0.55,0.22,1325.762284,2450.966667
29-05-2023,6,37,29,55,35,23,11,2148,861,0.48,0.18,1179.159687,2349.069565
29-05-2023,6,38,29,59,32,23,11,2445,600,0.54,0.18,1179.159687,2349.069565
29-05-2023,6,37,30,59,30,20,8,2423,965,0.54,0.18,1179.159687,2349.069565
29-05-2023,6,38,30,52,24,23,8,3014,860,0.52,0.18,1179.159687,2349.069565
29-05-2023,6,38,30,49,28,16,12,2724,790,0.54,0.24,1179.159687,2349.069565
29-05-2023,6,38,29,47,27,15,9,3385,754,0.5,0.23,1179.159687,2349.069565
29-05-2023,6,38,29,53,29,15,11,3431,661,0.55,0.22,1179.159687,2349.069565
29-05-2023,6,37,29,55,35,20,11,3581,676,0.48,0.26,1360.455818,2366.341667
29-05-2023,6,38,29,59,32,19,7,3616,885,0.49,0.23,1360.455818,2366.341667
29-05-2023,6,37,30,59,30,19,10,2934,532,0.53,0.24,1360.455818,2366.341667
29-05-2023,6,38,30,52,24,24,8,2345,520,0.54,0.22,1360.455818,2366.341667
29-05-2023,6,38,30,49,28,25,11,3198,776,0.55,0.18,1360.455818,2366.341667
29-05-2023,6,38,29,47,27,23,9,3486,910,0.53,0.19,1360.455818,2366.341667
29-05-2023,6,38,29,53,29,18,8,2473,801,0.54,0.24,1360.455818,2366.341667
29-05-2023,6,37,29,55,35,20,12,3039,917,0.51,0.19,1262.6,2298
29-05-2023,6,38,29,59,32,22,11,3059,643,0.52,0.25,1262.6,2298
29-05-2023,6,37,30,59,30,19,7,2795,593,0.5,0.2,1262.6,2298
29-05-2023,6,38,30,52,24,21,11,3568,777,0.53,0.18,1262.6,2298
29-05-2023,6,38,30,49,28,24,12,3046,752,0.55,0.23,1262.6,2298
29-05-2023,6,38,29,47,27,22,11,3423,798,0.53,0.25,1262.6,2298
29-05-2023,6,38,29,53,29,20,8,3674,577,0.48,0.16,1262.6,2298
29-05-2023,6,37,29,55,35,17,10,3126,712,0.55,0.26,1178.4,2308.8
29-05-2023,6,38,29,59,32,15,7,3627,882,0.49,0.24,1178.4,2308.8
29-05-2023,6,37,30,59,30,16,11,3942,950,0.52,0.19,1178.4,2308.8
29-05-2023,6,38,30,52,24,23,10,3091,894,0.51,0.23,1178.4,2308.8
29-05-2023,6,38,30,49,28,18,9,2604,906,0.49,0.2,1178.4,2308.8
29-05-2023,6,38,29,47,27,21,10,2921,780,0.52,0.24,1178.4,2308.8
29-05-2023,6,38,29,53,29,18,9,2187,920,0.5,0.21,1178.4,2308.8
29-05-2023,6,37,29,55,35,17,12,3713,674,0.51,0.24,1306.270766,2358.908333
29-05-2023,6,38,29,59,32,19,8,3816,511,0.53,0.25,1306.270766,2358.908333
29-05-2023,6,37,30,59,30,17,12,2747,755,0.54,0.25,1306.270766,2358.908333
29-05-2023,6,38,30,52,24,16,12,3608,878,0.56,0.17,1306.270766,2358.908333
29-05-2023,6,38,30,49,28,18,10,3482,652,0.55,0.16,1306.270766,2358.908333
29-05-2023,6,38,29,47,27,22,9,2254,863,0.48,0.24,1306.270766,2358.908333
29-05-2023,6,38,29,53,29,25,7,2957,621,0.49,0.25,1306.270766,2358.908333
29-05-2023,6,37,29,55,35,23,9,2272,735,0.52,0.22,1383.593633,2417.666667
29-05-2023,6,38,29,59,32,15,10,2110,672,0.51,0.16,1383.593633,2417.666667
29-05-2023,6,37,30,59,30,24,10,2634,978,0.53,0.19,1383.593633,2417.666667
29-05-2023,6,38,30,52,24,19,9,3675,954,0.51,0.23,1383.593633,2417.666667
29-05-2023,6,38,30,49,28,24,11,3643,851,0.53,0.17,1383.593633,2417.666667
29-05-2023,6,38,29,47,27,21,9,3739,627,0.48,0.2,1383.593633,2417.666667
29-05-2023,6,38,29,53,29,24,7,3022,963,0.54,0.24,1383.593633,2417.666667
29-05-2023,6,37,29,55,35,21,12,2393,613,0.49,0.21,1513,2527.6
29-05-2023,6,38,29,59,32,25,11,2270,582,0.5,0.2,1513,2527.6
29-05-2023,6,37,30,59,30,23,10,3543,640,0.52,0.17,1513,2527.6
29-05-2023,6,38,30,52,24,24,7,3048,526,0.56,0.24,1513,2527.6
29-05-2023,6,38,30,49,28,16,9,3173,566,0.53,0.18,1513,2527.6
29-05-2023,6,38,29,47,27,19,9,3251,764,0.48,0.22,1513,2527.6
29-05-2023,6,38,29,53,29,23,7,3536,893,0.49,0.15,1513,2527.6
29-05-2023,6,37,29,55,35,25,10,3201,889,0.52,0.27,1364.393331,2397.15
29-05-2023,6,38,29,59,32,16,8,2147,919,0.51,0.25,1364.393331,2397.15
29-05-2023,6,37,30,59,30,24,9,2423,901,0.49,0.17,1364.393331,2397.15
29-05-2023,6,38,30,52,24,21,11,3269,648,0.55,0.24,1364.393331,2397.15
29-05-2023,6,38,30,49,28,15,8,3032,850,0.53,0.15,1364.393331,2397.15
29-05-2023,6,38,29,47,27,23,11,2169,826,0.56,0.19,1364.393331,2397.15
29-05-2023,6,38,29,53,29,20,8,2412,814,0.49,0.24,1364.393331,2397.15
29-05-2023,6,37,29,55,35,18,9,2905,777,0.53,0.17,1229.729489,2275.558333
29-05-2023,6,38,29,59,32,22,10,3511,670,0.55,0.27,1229.729489,2275.558333
29-05-2023,6,37,30,59,30,20,8,3049,687,0.47,0.27,1229.729489,2275.558333
29-05-2023,6,38,30,52,24,20,9,2584,865,0.52,0.27,1229.729489,2275.558333
29-05-2023,6,38,30,49,28,23,8,3527,657,0.55,0.18,1229.729489,2275.558333
29-05-2023,6,38,29,47,27,22,11,2247,561,0.55,0.16,1229.729489,2275.558333
29-05-2023,6,38,29,53,29,24,9,3053,995,0.52,0.22,1229.729489,2275.558333
29-05-2023,6,37,29,55,35,21,11,2464,731,0.56,0.15,1358.4,2502
29-05-2023,6,38,29,59,32,23,11,3283,977,0.49,0.19,1358.4,2502
29-05-2023,6,37,30,59,30,22,9,2753,973,0.51,0.27,1358.4,2502
29-05-2023,6,38,30,52,24,24,7,3621,667,0.53,0.19,1358.4,2502
29-05-2023,6,38,30,49,28,20,10,3889,578,0.51,0.23,1358.4,2502
29-05-2023,6,38,29,47,27,23,7,2847,706,0.55,0.21,1358.4,2502
29-05-2023,6,38,29,53,29,23,9,3125,847,0.49,0.24,1358.4,2502
29-05-2023,6,37,29,55,35,22,8,2654,539,0.53,0.21,1225.015901,2279.791304
29-05-2023,6,38,29,59,32,23,11,2866,843,0.53,0.22,1225.015901,2279.791304
29-05-2023,6,37,30,59,30,21,8,2098,700,0.54,0.16,1225.015901,2279.791304
29-05-2023,6,38,30,52,24,15,9,3331,842,0.52,0.17,1225.015901,2279.791304
29-05-2023,6,38,30,49,28,15,11,2806,659,0.55,0.22,1225.015901,2279.791304
29-05-2023,6,38,29,47,27,24,12,2093,727,0.55,0.26,1225.015901,2279.791304
29-05-2023,6,38,29,53,29,17,9,3861,981,0.53,0.25,1225.015901,2279.791304
29-05-2023,6,37,29,55,35,19,10,2314,529,0.51,0.17,1119.85299,2289.419048
29-05-2023,6,38,29,59,32,15,9,3649,523,0.53,0.26,1119.85299,2289.419048
29-05-2023,6,37,30,59,30,16,8,2673,837,0.48,0.19,1119.85299,2289.419048
29-05-2023,6,38,30,52,24,22,12,2683,591,0.51,0.21,1119.85299,2289.419048
29-05-2023,6,38,30,49,28,22,8,2160,931,0.5,0.19,1119.85299,2289.419048
29-05-2023,6,38,29,47,27,25,11,2034,776,0.56,0.23,1119.85299,2289.419048
29-05-2023,6,38,29,53,29,19,7,3196,711,0.52,0.18,1119.85299,2289.419048
29-05-2023,6,37,29,55,35,20,9,3766,935,0.56,0.17,1094.528608,2273.336364
29-05-2023,6,38,29,59,32,24,12,3648,663,0.47,0.24,1094.528608,2273.336364
29-05-2023,6,37,30,59,30,24,10,2570,653,0.52,0.25,1094.528608,2273.336364
29-05-2023,6,38,30,52,24,18,11,2569,606,0.51,0.21,1094.528608,2273.336364
29-05-2023,6,38,30,49,28,22,10,3289,828,0.47,0.23,1094.528608,2273.336364
29-05-2023,6,38,29,47,27,21,7,3864,983,0.54,0.18,1094.528608,2273.336364
29-05-2023,6,38,29,53,29,18,8,2689,520,0.48,0.17,1094.528608,2273.336364
29-05-2023,6,37,29,55,35,19,7,2260,976,0.52,0.16,1343.362329,2456.382609
29-05-2023,6,38,29,59,32,15,10,2177,692,0.55,0.17,1343.362329,2456.382609
29-05-2023,6,37,30,59,30,16,10,3236,888,0.52,0.24,1343.362329,2456.382609
29-05-2023,6,38,30,52,24,21,10,2178,527,0.54,0.2,1343.362329,2456.382609
29-05-2023,6,38,30,49,28,23,7,2703,919,0.52,0.19,1343.362329,2456.382609
29-05-2023,6,38,29,47,27,23,9,3031,748,0.53,0.18,1343.362329,2456.382609
29-05-2023,6,38,29,53,29,17,7,2601,772,0.5,0.2,1343.362329,2456.382609
29-05-2023,6,37,29,55,35,23,11,2610,623,0.51,0.26,986.2730215,2232.527273
29-05-2023,6,38,29,59,32,15,11,2471,904,0.48,0.27,986.2730215,2232.527273
29-05-2023,6,37,30,59,30,24,9,3219,701,0.52,0.22,986.2730215,2232.527273
29-05-2023,6,38,30,52,24,23,10,3796,960,0.51,0.18,986.2730215,2232.527273
29-05-2023,6,38,30,49,28,19,11,3987,769,0.53,0.16,986.2730215,2232.527273
29-05-2023,6,38,29,47,27,21,10,2479,884,0.56,0.17,986.2730215,2232.527273
29-05-2023,6,38,29,53,29,17,12,2956,781,0.48,0.23,986.2730215,2232.527273
29-05-2023,6,37,29,55,35,19,10,2790,628,0.54,0.24,1221.137466,2278.4
29-05-2023,6,38,29,59,32,18,11,3335,569,0.48,0.24,1221.137466,2278.4
29-05-2023,6,37,30,59,30,15,9,3785,589,0.49,0.25,1221.137466,2278.4
29-05-2023,6,38,30,52,24,18,12,3495,988,0.51,0.19,1221.137466,2278.4
29-05-2023,6,38,30,49,28,21,10,2748,675,0.53,0.16,1221.137466,2278.4
29-05-2023,6,38,29,47,27,25,10,3915,989,0.54,0.21,1221.137466,2278.4
29-05-2023,6,38,29,53,29,19,9,2736,652,0.48,0.24,1221.137466,2278.4
29-05-2023,6,37,29,55,35,21,12,3487,799,0.55,0.22,1261.898606,2274.852174
29-05-2023,6,38,29,59,32,17,11,3343,538,0.56,0.22,1261.898606,2274.852174
29-05-2023,6,37,30,59,30,24,7,3245,508,0.49,0.16,1261.898606,2274.852174
29-05-2023,6,38,30,52,24,15,9,3461,843,0.48,0.17,1261.898606,2274.852174
29-05-2023,6,38,30,49,28,21,9,2764,972,0.55,0.25,1261.898606,2274.852174
29-05-2023,6,38,29,47,27,16,9,3628,721,0.54,0.16,1261.898606,2274.852174
29-05-2023,6,38,29,53,29,16,9,3271,741,0.5,0.24,1261.898606,2274.852174
29-05-2023,6,37,29,55,35,24,10,2204,580,0.52,0.17,1183,2310.4
29-05-2023,6,38,29,59,32,25,11,3869,852,0.47,0.24,1183,2310.4
29-05-2023,6,37,30,59,30,23,12,3144,984,0.54,0.17,1183,2310.4
29-05-2023,6,38,30,52,24,20,10,2629,923,0.55,0.21,1183,2310.4
29-05-2023,6,38,30,49,28,25,12,3076,837,0.52,0.17,1183,2310.4
29-05-2023,6,38,29,47,27,24,10,2423,647,0.5,0.15,1183,2310.4
29-05-2023,6,38,29,53,29,24,10,3280,598,0.48,0.17,1183,2310.4
29-05-2023,6,37,29,55,35,16,12,3379,581,0.51,0.26,1295.771224,2350.775
29-05-2023,6,38,29,59,32,15,12,3367,864,0.49,0.2,1295.771224,2350.775
29-05-2023,6,37,30,59,30,19,7,2304,833,0.51,0.27,1295.771224,2350.775
29-05-2023,6,38,30,52,24,17,9,2945,880,0.48,0.18,1295.771224,2350.775
29-05-2023,6,38,30,49,28,19,9,3459,831,0.53,0.21,1295.771224,2350.775
29-05-2023,6,38,29,47,27,16,9,3526,768,0.53,0.23,1295.771224,2350.775
29-05-2023,6,38,29,53,29,21,9,3975,669,0.52,0.24,1295.771224,2350.775
29-05-2023,6,37,29,55,35,21,12,2317,568,0.52,0.21,1262.819476,2314.708333
29-05-2023,6,38,29,59,32,15,10,2544,537,0.52,0.23,1262.819476,2314.708333
29-05-2023,6,37,30,59,30,17,12,2505,572,0.47,0.25,1262.819476,2314.708333
29-05-2023,6,38,30,52,24,19,11,3968,576,0.54,0.18,1262.819476,2314.708333
29-05-2023,6,38,30,49,28,23,11,3128,919,0.49,0.21,1262.819476,2314.708333
29-05-2023,6,38,29,47,27,24,12,3746,639,0.47,0.24,1262.819476,2314.708333
29-05-2023,6,38,29,53,29,25,9,2073,843,0.53,0.17,1262.819476,2314.708333
29-05-2023,6,37,29,55,35,17,10,3106,838,0.49,0.25,1116.644385,2253.095652
29-05-2023,6,38,29,59,32,25,11,2046,953,0.53,0.24,1116.644385,2253.095652
29-05-2023,6,37,30,59,30,18,8,3416,816,0.52,0.16,1116.644385,2253.095652
29-05-2023,6,38,30,52,24,23,11,3106,830,0.55,0.23,1116.644385,2253.095652
29-05-2023,6,38,30,49,28,22,10,2568,981,0.53,0.22,1116.644385,2253.095652
29-05-2023,6,38,29,47,27,23,10,2660,583,0.56,0.25,1116.644385,2253.095652
29-05-2023,6,38,29,53,29,18,11,3210,668,0.54,0.2,1116.644385,2253.095652
29-05-2023,6,37,29,55,35,16,8,2965,562,0.54,0.17,1032.474841,2172
29-05-2023,6,38,29,59,32,22,11,3475,532,0.52,0.19,1032.474841,2172
29-05-2023,6,37,30,59,30,18,8,2203,852,0.47,0.17,1032.474841,2172
29-05-2023,6,38,30,52,24,24,10,3536,913,0.53,0.24,1032.474841,2172
29-05-2023,6,38,30,49,28,23,8,3387,539,0.52,0.16,1032.474841,2172
29-05-2023,6,38,29,47,27,15,12,3618,979,0.54,0.27,1032.474841,2172
29-05-2023,6,38,29,53,29,22,7,2042,663,0.5,0.24,1032.474841,2172
29-05-2023,6,37,29,55,35,19,10,2775,922,0.52,0.22,1023.6,2161.2
29-05-2023,6,38,29,59,32,15,12,2878,811,0.51,0.21,1023.6,2161.2
29-05-2023,6,37,30,59,30,21,7,3520,594,0.47,0.22,1023.6,2161.2
29-05-2023,6,38,30,52,24,19,10,3405,794,0.54,0.26,1023.6,2161.2
29-05-2023,6,38,30,49,28,24,10,2134,638,0.53,0.25,1023.6,2161.2
29-05-2023,6,38,29,47,27,23,8,3509,702,0.49,0.25,1023.6,2161.2
29-05-2023,6,38,29,53,29,24,8,2417,742,0.47,0.23,1023.6,2161.2
29-05-2023,6,37,29,55,35,17,10,3413,719,0.5,0.2,1038,2249.6
29-05-2023,6,38,29,59,32,24,12,2386,668,0.52,0.2,1038,2249.6
29-05-2023,6,37,30,59,30,21,11,2763,972,0.53,0.25,1038,2249.6
29-05-2023,6,38,30,52,24,15,9,2556,774,0.55,0.22,1038,2249.6
29-05-2023,6,38,30,49,28,21,7,2554,716,0.54,0.21,1038,2249.6
29-05-2023,6,38,29,47,27,17,10,3128,856,0.5,0.17,1038,2249.6
29-05-2023,6,38,29,53,29,19,9,3755,867,0.56,0.22,1038,2249.6
29-05-2023,6,37,29,55,35,18,12,2396,525,0.5,0.18,1173.126096,2235.975
29-05-2023,6,38,29,59,32,17,8,2195,623,0.52,0.24,1173.126096,2235.975
29-05-2023,6,37,30,59,30,20,7,3193,798,0.5,0.17,1173.126096,2235.975
29-05-2023,6,38,30,52,24,15,12,3072,970,0.49,0.18,1173.126096,2235.975
29-05-2023,6,38,30,49,28,21,12,3871,746,0.55,0.16,1173.126096,2235.975
29-05-2023,6,38,29,47,27,17,8,3431,930,0.48,0.23,1173.126096,2235.975
29-05-2023,6,38,29,53,29,23,11,2761,569,0.49,0.27,1173.126096,2235.975
29-05-2023,6,37,29,55,35,16,10,3253,697,0.56,0.24,1131.6,2276.4
29-05-2023,6,38,29,59,32,19,12,2697,681,0.48,0.25,1131.6,2276.4
29-05-2023,6,37,30,59,30,15,12,2772,885,0.5,0.24,1131.6,2276.4
29-05-2023,6,38,30,52,24,20,11,3885,853,0.49,0.27,1131.6,2276.4
29-05-2023,6,38,30,49,28,19,8,2956,875,0.54,0.18,1131.6,2276.4
29-05-2023,6,38,29,47,27,18,10,3493,887,0.49,0.26,1131.6,2276.4
29-05-2023,6,38,29,53,29,15,11,2279,725,0.54,0.22,1131.6,2276.4
29-05-2023,6,37,29,55,35,23,11,2389,928,0.51,0.16,1449.24314,2393.890909
29-05-2023,6,38,29,59,32,21,11,2409,874,0.55,0.22,1449.24314,2393.890909
29-05-2023,6,37,30,59,30,15,8,3872,918,0.51,0.26,1449.24314,2393.890909
29-05-2023,6,38,30,52,24,15,10,2163,842,0.52,0.2,1449.24314,2393.890909
29-05-2023,6,38,30,49,28,25,9,2364,517,0.53,0.17,1449.24314,2393.890909
29-05-2023,6,38,29,47,27,25,11,2614,519,0.48,0.16,1449.24314,2393.890909
29-05-2023,6,38,29,53,29,16,9,2315,799,0.51,0.26,1449.24314,2393.890909
29-05-2023,6,37,29,55,35,25,11,3795,888,0.53,0.25,1278.318329,2398.566667
29-05-2023,6,38,29,59,32,25,12,3011,929,0.47,0.25,1278.318329,2398.566667
29-05-2023,6,37,30,59,30,15,11,2581,825,0.54,0.22,1278.318329,2398.566667
29-05-2023,6,38,30,52,24,18,8,3089,761,0.48,0.23,1278.318329,2398.566667
29-05-2023,6,38,30,49,28,19,9,2349,701,0.49,0.24,1278.318329,2398.566667
29-05-2023,6,38,29,47,27,23,9,2432,592,0.49,0.16,1278.318329,2398.566667
29-05-2023,6,38,29,53,29,20,11,2809,820,0.54,0.26,1278.318329,2398.566667
29-05-2023,6,37,29,55,35,15,10,2501,679,0.52,0.23,1230.6,2354.6
29-05-2023,6,38,29,59,32,25,11,3138,560,0.48,0.19,1230.6,2354.6
29-05-2023,6,37,30,59,30,15,7,2885,597,0.54,0.24,1230.6,2354.6
